Attribute:PROVCODE,Attribute:MAINCODE,Attribute:BED,Attribute:NAME,Attribute:LON,Attribute:LAT,Attribute:TYPECODE,Attribute:TOTAL
57,6802,0,รพ.สต.บ้านอาโย๊ะ ,20.2048935,99.75588052,3,
57,28802,0,รพ.สต.บ้านฮ่องแฮ่,20.25979,99.890502,3,
57,6694,0,รพ.สต.บ้านเกี๋ยง  ,19.56552372,100.0433212,3,
57,6685,0,รพ.สต.บ้านเขียะ ,20.15082533,100.3541511,3,
57,10462,0,รพ.สต.บ้านเทอดไทย ,20.24746643,99.6591872,3,
57,6689,0,รพ.สต.บ้านเมืองกาญจน์ ,20.36472463,100.3528762,3,
57,10439,0,รพ.สต.บ้านเล่าฝู  ,20.11002992,99.6885492,3,
57,15001,0,รพ.สต.บ้านเล่าลิ่ว,20.27752774,99.59290981,3,
57,6750,0,รพ.สต.บ้านเวียงแก้ว ,20.377211,100.027696,3,
57,11780,0,รพ.สต.บ้านแม่คาวหลวง,19.59146875,99.70776008,3,
57,6745,0,รพ.สต.บ้านแม่คำ  ,20.307573,100.018627,3,
57,6729,0,รพ.สต.บ้านแม่คำน้ำลัด ,20.29095151,99.97671269,3,
57,6823,0,รพ.สต.บ้านแม่บง,20.10929562,100.1557009,3,
57,10455,0,รพ.สต.บ้านแม่ปูนล่าง ,19.4096925,99.45194364,3,
57,6748,0,รพ.สต.บ้านแม่แอบ ,20.18932,100.225109,3,
57,6648,0,รพ.สต.บ้านโป่งพระบาท ,19.97667127,99.83158886,3,
57,6764,0,รพ.สต.บ้านโป่งฟูเฟือง ,19.72070612,99.59669842,3,
57,6811,0,รพ.สต.บ้านโป่งมอญ ,19.79274874,99.71863115,3,
57,6664,0,รพ.สต.บ้านโล๊ะป่าตุ้ม ,19.67533751,99.97565434,3,
57,6652,0,รพ.สต.บ้านโล๊ะป่าห้า ,20.08914779,99.96780453,3,
57,6684,0,รพ.สต.บ้านใหม่ดอนแก้ว ,20.09686563,100.332245,3,
57,14890,0,รพ.สต.บ้านใหม่ท่าเรือ,19.58076388,99.85873014,3,
57,6734,0,รพ.สต.บ้านใหม่พัฒนา ,20.18648103,99.8217603,3,
57,6753,0,รพ.สต.บ้านไร่ ,20.300726,100.245808,3,
57,10426,0,รพ.สต.พนาสวรรค์,19.98974015,99.65045951,3,
57,6824,0,รพ.สต.หนองป่าก่อ  ,20.20626791,100.1309567,3,
57,6805,0,รพ.สต.เฉลิมพระเกียรติ ,20.30253204,99.81605887,3,
57,14438,0,ศูนย์บริการสาธารณสุขเทศบาล 1 (น้ำลัด),19.93185976,99.81488943,8,
57,24015,0,ศูนย์บริการสาธารณสุขเทศบาล 2(สันหนอง),19.935914,99.84375,8,
57,77683,0,ศูนย์สุขภาพชุมชนเมืองแม่จัน,20.148785,99.855423,8,
57,77644,0,ศูนย์ส่งเสริมสุขภาพตำบลม่วงคำ,19.50120389,99.74684715,8,
57,14624,0,ศู่นย์วิทยาศาสตร์การแพทย์ เชียงราย,19.98116525,99.86221934,8,
57,10459,0,สถานบริการสาธารณสุขชุมชนบ้านปางปอ ,19.88741387,100.4021055,3,
57,10450,0,สถานบริการสาธารณสุขชุมชนบ้านโป่งกลางน้ำ ,19.87744562,99.46864843,3,
57,22748,0,สถานพยาบาลเรือนจำกลางเชียงราย,19.92394509,99.76024949,8,
57,22829,0,สถานพยาบาลเรือนจำอำเภอเทิง,19.67665404,100.2306218,8,
57,44,0,สำนักงานสาธารณสุขจังหวัดเชียงราย,19.84761813,99.86310974,1,
57,630,0,สำนักงานสาธารณสุขอำเภอดอยหลวง,20.11089329,100.0920233,2,
57,618,0,สำนักงานสาธารณสุขอำเภอป่าแดด,19.49475285,99.99365308,2,
57,624,0,สำนักงานสาธารณสุขอำเภอพญาเม็งราย,19.84769419,100.1533178,2,
57,617,0,สำนักงานสาธารณสุขอำเภอพาน,19.55292171,99.74080315,2,
57,626,0,สำนักงานสาธารณสุขอำเภออำเภอขุนตาล,19.833524,100.259707,2,
57,615,0,สำนักงานสาธารณสุขอำเภอเชียงของ,20.25998164,100.4068017,2,
57,620,0,สำนักงานสาธารณสุขอำเภอเชียงแสน,20.276207,100.088089,2,
57,616,0,สำนักงานสาธารณสุขอำเภอเทิง,19.68455614,100.1957631,2,
57,613,0,สำนักงานสาธารณสุขอำเภอเมืองเชียงราย,19.89580265,99.84902322,2,
57,614,0,สำนักงานสาธารณสุขอำเภอเวียงชัย,19.88512315,99.91801671,2,
57,623,0,สำนักงานสาธารณสุขอำเภอเวียงป่าเป้า,19.34255791,99.50871278,2,
57,629,0,สำนักงานสาธารณสุขอำเภอเวียงเชียงรุ้ง,20.00394696,100.0417461,2,
57,625,0,สำนักงานสาธารณสุขอำเภอเวียงแก่น,20.11261101,100.5128753,2,
57,619,0,สำนักงานสาธารณสุขอำเภอแม่จัน,20.13813299,99.85910684,2,
57,627,0,สำนักงานสาธารณสุขอำเภอแม่ฟ้าหลวง,20.2997347,99.81677771,2,
57,628,0,สำนักงานสาธารณสุขอำเภอแม่ลาว,19.7958168,99.70151772,2,
57,622,0,สำนักงานสาธารณสุขอำเภอแม่สรวย,19.64055047,99.52751875,2,
57,621,0,สำนักงานสาธารณสุขอำเภอแม่สาย,20.42119289,99.8824246,2,
57,11199,28,โรงพยาบาลขุนตาล,19.90922049,100.3006915,5,
57,14933,10,โรงพยาบาลค่ายเม็งรายมหาราช,19.90393879,99.81343031,62,
57,28823,0,โรงพยาบาลดอยหลวง,20.11694302,100.1100478,5,
57,11191,24,โรงพยาบาลป่าแดด,19.50749428,99.99090672,5,
57,11197,60,โรงพยาบาลพญาเม็งราย,19.85073222,100.1445735,5,
57,11190,120,โรงพยาบาลพาน,19.52018703,99.74403722,5,
57,23429,107,โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง,20.07588987,99.87658403,62,
57,15012,30,โรงพยาบาลสมเด็จพระญาณสังวร,19.8624719,99.90537643,5,
57,11454,90,โรงพยาบาลสมเด็จพระยุพราชเชียงของ,20.2400842,100.4100703,5,
57,12026,153,โรงพยาบาลเกษมราษฎร์ศรีบุรินทร์,19.87873429,99.83551147,7,
57,10674,758,โรงพยาบาลเชียงรายประชานุเคราะห์,19.901104,99.829288,4,
57,11193,52,โรงพยาบาลเชียงแสน,20.26946733,100.0810219,5,
57,11189,60,โรงพยาบาลเทิง,19.68722979,100.1801819,5,
57,11196,56,โรงพยาบาลเวียงป่าเป้า,19.35273,99.510167,5,
57,11202,30,โรงพยาบาลเวียงเชียงรุ้ง,20.00880884,100.0614028,5,
57,11198,30,โรงพยาบาลเวียงแก่น,20.06964712,100.5076718,5,
57,11192,107,โรงพยาบาลแม่จัน,20.13452168,99.85976815,5,
57,11200,30,โรงพยาบาลแม่ฟ้าหลวง,20.24925311,99.65073824,5,
57,11201,24,โรงพยาบาลแม่ลาว,19.7659362,99.73905802,5,
57,11195,51,โรงพยาบาลแม่สรวย,19.63882388,99.52771341,5,
57,11194,98,โรงพยาบาลแม่สาย,20.42972742,99.87737417,5,
57,12024,246,โรงพยาบาลโอเวอร์บรุ๊ค,19.91132573,99.82812555,7,
58,6875,0,รพ.สต.กอกหลวง,18.52949794,98.13834786,3,
58,6881,0,รพ.สต.กองก๋อย,18.08500283,98.20531716,3,
58,6883,0,รพ.สต.กองแปเหนือ,18.10362812,98.15444916,3,
58,6885,1,รพ.สต.กึ๊ดสามสิบ,19.45595793,98.25184554,3,
58,6830,0,รพ.สต.กุงไม้สัก,19.38637648,97.95158029,3,
58,6868,0,รพ.สต.ช่างหม้อ,18.30741501,98.15322071,3,
58,6841,0,รพ.สต.ต่อแพ,18.80555541,97.90527195,3,
58,6887,0,รพ.สต.ถ้ำลอด,19.57476191,98.27791929,3,
58,6861,0,รพ.สต.ทุ่งแล้ง,18.16276234,97.91747063,3,
58,6855,0,รพ.สต.ทุ่งโป่ง,19.33313886,98.44478488,3,
58,6844,0,รพ.สต.ท่าหินส้ม,18.65786158,97.92897195,3,
58,6837,0,รพ.สต.นาปลาจาด,19.5115824,98.00073981,3,
58,6888,0,รพ.สต.นาปู่ป้อม,19.65055221,98.09305608,3,
58,6833,0,รพ.สต.นาป่าแปก,19.53320701,97.92802244,3,
58,6836,0,รพ.สต.น้ำกัด,19.51130177,98.07986766,3,
58,6863,0,รพ.สต.น้ำดิบ,18.1405629,97.92358071,3,
58,14028,1,รพ.สต.น้ำฮูผาเสื่อ,19.61857744,98.14580441,3,
58,6880,0,รพ.สต.บ้านผาผ่า,18.03545589,97.93053031,3,
58,6874,3,รพ.สต.บ้านสาม,18.38289564,98.12726766,3,
58,10493,0,รพ.สต.บ้านห้วยนา,18.84909156,97.80559033,3,
58,10509,0,รพ.สต.บ้านแม่ริดป่าแก่ ,18.1857438,98.12295467,3,
58,6877,0,รพ.สต.บ้านแม่ฮุ,18.44946622,98.0110395,3,
58,6848,0,รพ.สต.ปางตอง,18.84446658,98.06368053,3,
58,6829,0,รพ.สต.ปางหมู,19.35269694,97.96165466,3,
58,6826,0,รพ.สต.ป่าลาน,19.08464605,97.92883784,3,
58,6867,0,รพ.สต.ป่าแป๋,18.28332138,98.05419356,3,
58,6828,0,รพ.สต.ผาบ่อง,19.20957829,97.98023057,3,
58,6851,0,รพ.สต.ม่วงสร้อย,19.39582877,98.4045732,3,
58,6834,0,รพ.สต.รักไทย,19.58556466,97.94881674,3,
58,6873,0,รพ.สต.ละอูบ,18.34366245,98.05489898,3,
58,6859,0,รพ.สต.สบหาร,18.19908584,97.92965591,3,
58,6884,0,รพ.สต.สบเมย,17.82864385,97.6980713,3,
58,6866,0,รพ.สต.สล่าเชียงตอง,18.52283727,97.67614692,3,
58,6839,0,รพ.สต.หนองขาวกลาง,19.19007218,98.14829081,3,
58,6832,0,รพ.สต.หมอกจำแป่,19.43481876,97.96486795,3,
58,6845,0,รพ.สต.หัวปอน,18.7873623,98.0527398,3,
58,6838,0,รพ.สต.ห้วยปูลิง,19.15790287,98.12171012,3,
58,6835,0,รพ.สต.ห้วยผา,19.420899,97.99677014,3,
58,14027,0,รพ.สต.ห้วยม่วง,17.88847527,98.00317526,3,
58,6864,0,รพ.สต.ห้วยสิงห์,18.06300846,97.91761547,3,
58,10485,0,รพ.สต.ห้วยหมากลาง,18.95409637,98.07750463,3,
58,10501,0,รพ.สต.ห้วยหมี,19.19162886,98.26933115,3,
58,6825,0,รพ.สต.ห้วยโป่ง,19.02884857,97.98190266,3,
58,6882,0,รพ.สต.อุ้มโล๊ะ,17.69432283,98.07123631,3,
58,6850,0,รพ.สต.เมืองน้อย,19.51143032,98.51365333,3,
58,6842,0,รพ.สต.เมืองปอน,18.74741435,97.93459386,3,
58,6857,0,รพ.สต.เมืองแปง,19.21209658,98.36882061,3,
58,6879,0,รพ.สต.เลโค๊ะ,17.84075932,97.84600049,3,
58,6849,0,รพ.สต.เวียงเหนือ,19.37801923,98.44595432,3,
58,6856,0,รพ.สต.แพมบก,19.32302895,98.39649674,3,
58,6847,0,รพ.สต.แม่กิ๊,18.64876621,97.85273552,3,
58,6852,0,รพ.สต.แม่ของ,19.3857743,98.43942583,3,
58,6860,0,รพ.สต.แม่ต๊อบเหนือ,18.26251021,97.89889365,3,
58,6876,0,รพ.สต.แม่ปาง,18.46275995,97.94776887,3,
58,6853,0,รพ.สต.แม่ปิง,19.28603094,98.46821398,3,
58,6886,0,รพ.สต.แม่ละนา,19.59295161,98.21710557,3,
58,6843,0,รพ.สต.แม่ลาก๊ะ,18.68254039,97.99569726,3,
58,6878,0,รพ.สต.แม่ลาป่าแก่,18.57395683,98.17442894,3,
58,6869,0,รพ.สต.แม่ลาหลวง,18.52834334,97.93418348,3,
58,10541,0,รพ.สต.แม่สามแลบ,17.98161087,97.73905277,3,
58,6870,0,รพ.สต.แม่สุ,18.47838289,97.91304499,3,
58,6840,0,รพ.สต.แม่สุริน,18.91704263,97.94334859,3,
58,6854,0,รพ.สต.แม่ฮี้,19.34228296,98.44983011,3,
58,6871,0,รพ.สต.แม่เตี๋ย,18.29591741,97.91686714,3,
58,6862,0,รพ.สต.แม่เหาะ,18.15432637,98.06968063,3,
58,6846,0,รพ.สต.แม่แจ๊ะ,18.74153437,98.02181125,3,
58,6872,0,รพ.สต.แม่โถ,18.62167544,98.02520424,3,
58,6858,0,รพ.สต.โป่งสา,19.08951973,98.57067049,3,
58,6865,0,รพ.สต.โพซอ,18.34514926,97.69106537,3,
58,6831,0,รพ.สต.ในสอย,19.37200469,97.88897216,3,
58,6827,0,รพ.สต.ไม้ฮุง,19.06651628,97.92370409,3,
58,22801,0,สถานพยาบาลเรือนจำจังหวัดแม่ฮ่องสอน,19.31202453,97.9628931,8,
58,22840,0,สถานพยาบาลเรือนจำอำเภอแม่สะเรียง,18.16081987,97.93747031,8,
58,45,0,สำนักงานสาธารณสุขจังหวัดแม่ฮ่องสอน,19.2868107,97.96281338,1,
58,632,0,สำนักงานสาธารณสุขอำเภอขุนยวม,18.82268536,97.93553263,2,
58,637,0,สำนักงานสาธารณสุขอำเภอปางมะผ้า,19.51904542,98.25990826,2,
58,633,0,สำนักงานสาธารณสุขอำเภอปาย,19.36471964,98.43102247,2,
58,636,0,สำนักงานสาธารณสุขอำเภอสบเมย,17.96386129,97.93038279,2,
58,631,0,สำนักงานสาธารณสุขอำเภอเมืองแม่ฮ่องสอน,19.33555844,97.96533197,2,
58,635,0,สำนักงานสาธารณสุขอำเภอแม่ลาน้อย,18.38371014,97.9367879,2,
58,634,0,สำนักงานสาธารณสุขอำเภอแม่สะเรียง,18.15729557,97.92931259,2,
58,14439,0,เทศบาลเมืองแม่ฮ่องสอน,19.30106642,97.96977652,8,
58,11203,27,โรงพยาบาลขุนยวม,18.83057567,97.93716073,5,
58,14197,40,โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน,19.31454032,97.98649192,6,
58,11208,30,โรงพยาบาลปางมะผ้า,19.52448319,98.2425034,5,
58,11204,60,โรงพยาบาลปาย,19.36125539,98.43769312,5,
58,10719,150,โรงพยาบาลศรีสังวาลย์,19.29968123,97.97173977,4,
58,11207,30,โรงพยาบาลสบเมย,17.96442006,97.93168366,5,
58,11206,30,โรงพยาบาลแม่ลาน้อย,18.37996593,97.94300795,5,
58,11205,115,โรงพยาบาลแม่สะเรียง,18.1623877,97.93984294,5,
60,14335,0,คลินิกชุมชนอบอุ่นเทศบาลเมืองชุมแสง,15.88686522,100.3085661,8,
60,6940,0,รพ.สต.บ้านกระดานหน้าแกล,15.87117451,100.4902107,3,
60,7011,0,รพ.สต.บ้านกระทุ่มทอง,15.60367274,100.7265113,3,
60,6889,0,รพ.สต.บ้านกลางแดด  ตำบลกลางแดด,15.60675704,100.1100788,3,
60,7057,0,รพ.สต.บ้านกัลยานิคม,15.89442352,99.59916351,3,
60,6934,0,รพ.สต.บ้านคลองกำลัง,15.88122578,100.7798088,3,
60,7053,0,รพ.สต.บ้านคลองน้ำโจน,15.81975767,99.54206654,3,
60,6998,0,รพ.สต.บ้านคลองบอน,15.76689655,100.3414822,3,
60,6956,0,รพ.สต.บ้านคลองสองหน่อ,15.97514841,99.97481883,3,
60,7022,0,รพ.สต.บ้านคลองโพธิ์,15.45731504,100.1050964,3,
60,14032,0,รพ.สต.บ้านคลองไทร,15.87879041,99.37498569,3,
60,6931,0,รพ.สต.บ้านฆะมัง,15.95372159,100.299671,3,
60,6974,3,รพ.สต.บ้านจันเสน,15.12526763,100.4559857,3,
60,7062,0,รพ.สต.บ้านชุมตาบง,15.63166425,99.55172986,3,
60,6920,0,รพ.สต.บ้านชุมแสง,15.90287457,100.3020966,3,
60,6972,0,รพ.สต.บ้านช่องแค,15.1710517,100.4213208,3,
60,7047,0,รพ.สต.บ้านซับสำราญ,15.32753447,100.5126469,3,
60,6982,0,รพ.สต.บ้านดงมหาชัย,15.13197896,100.4152054,3,
60,6967,0,รพ.สต.บ้านดงเมืองใต้,15.84084221,100.0230074,3,
60,6932,0,รพ.สต.บ้านดอนสนวน  ตำบลทับกฤชใต้,15.77133374,100.2334186,3,
60,7050,0,รพ.สต.บ้านดำรงรักษ์,15.44778754,100.4837673,3,
60,6957,0,รพ.สต.บ้านด่านช้าง,16.04100457,100.0197631,3,
60,7054,0,รพ.สต.บ้านตลิ่งสูง,15.910448,99.42167759,3,
60,7059,2,รพ.สต.บ้านตลุกข่อยน้ำ,15.90450876,99.56002363,3,
60,7005,0,รพ.สต.บ้านตะกรุดภิบาล,15.68059821,100.6502722,3,
60,7006,0,รพ.สต.บ้านตะคร้อ,15.48218211,100.7326565,3,
60,6996,0,รพ.สต.บ้านตะเฆ่ค่าย,15.78918736,100.4209828,3,
60,6954,0,รพ.สต.บ้านตาขีด,15.99654256,99.87703856,3,
60,6970,0,รพ.สต.บ้านตาคลี,15.26373637,100.3431103,3,
60,6992,0,รพ.สต.บ้านตุ๊กแก,15.675395,100.5428839,3,
60,6929,0,รพ.สต.บ้านต้นโพธิ์,15.81165352,100.2473754,3,
60,7026,0,รพ.สต.บ้านทรัพย์ไพวัลย์,15.55498635,100.3226128,3,
60,6919,0,รพ.สต.บ้านทับกฤช,15.75952425,100.2566493,3,
60,6994,0,รพ.สต.บ้านทำนบ,15.58517523,100.5510539,3,
60,15132,0,รพ.สต.บ้านทุ่งสาคร  วังซ่าน,15.83187272,99.60076332,3,
60,6964,0,รพ.สต.บ้านท่ากระดังงา,15.83797118,100.109923,3,
60,6922,0,รพ.สต.บ้านท่ากร่าง,15.90547474,100.2660853,3,
60,6928,0,รพ.สต.บ้านท่าจันทร์,15.85340296,100.2469611,3,
60,6913,0,รพ.สต.บ้านท่าซุด,15.64949137,100.0350344,3,
60,6894,0,รพ.สต.บ้านท่าทอง,15.66163523,100.0701714,3,
60,7021,0,รพ.สต.บ้านท่าน้ำอ้อย,15.4137483,100.137747,3,
60,6936,0,รพ.สต.บ้านธารทหาร,15.8105518,100.5716693,3,
60,15131,0,รพ.สต.บ้านนกคลาน  วังม้า,15.70131185,99.90420342,3,
60,6914,0,รพ.สต.บ้านนากลาง,15.62524973,99.98141464,3,
60,7012,0,รพ.สต.บ้านนาขอม,15.70579426,100.7569239,3,
60,7016,0,รพ.สต.บ้านนิคมเขาบ่อแก้ว  ตำบลนิคมเขาบ่อแก้ว,15.4665207,100.2333529,3,
60,6896,0,รพ.สต.บ้านน้ำกลัด,15.77257521,100.194109,3,
60,6948,0,รพ.สต.บ้านบางตาหงาย,15.91839395,100.0108166,3,
60,6912,0,รพ.สต.บ้านบางมะฝ่อ,15.60420985,100.0825227,3,
60,6898,0,รพ.สต.บ้านบางม่วง,15.74903323,100.0986028,3,
60,6953,0,รพ.สต.บ้านบางแก้ว,16.01288277,99.85345013,3,
60,6959,0,รพ.สต.บ้านบึง,15.97247436,100.0964892,3,
60,6900,0,รพ.สต.บ้านบึงน้ำใส,15.81015048,100.1427187,3,
60,6892,0,รพ.สต.บ้านบึงบอระเพ็ด,15.71099172,100.16968,3,
60,6962,0,รพ.สต.บ้านบึงปลาทู,16.06748926,100.0673157,3,
60,7037,0,รพ.สต.บ้านบึงหล่ม,15.81622419,99.74876761,3,
60,7043,0,รพ.สต.บ้านบุรีรัมย์,15.72120514,99.62055802,3,
60,6916,0,รพ.สต.บ้านบ่อพลับ,15.53559706,100.0088194,3,
60,7008,0,รพ.สต.บ้านบ่อไทยสามัคคี,15.43205907,100.6325448,3,
60,7055,3,รพ.สต.บ้านปางขนุน,15.80196885,99.36294224,3,
60,7060,0,รพ.สต.บ้านปางงู,15.69949033,99.56228021,3,
60,15016,2,รพ.สต.บ้านป่าตาล,15.2455681,100.5542243,3,
60,6985,0,รพ.สต.บ้านพนมรอก,15.70378512,100.4614306,3,
60,6997,0,รพ.สต.บ้านพนมเศษ  ตำบลพนมเศษ,15.71210384,100.3449476,3,
60,10553,0,รพ.สต.บ้านพนาสวรรค์    ตำบลแม่เปิน,15.70192818,99.46284757,3,
60,6902,0,รพ.สต.บ้านพระนอน,15.64751178,100.248465,3,
60,6960,0,รพ.สต.บ้านพลัง,16.00115563,100.128463,3,
60,6927,0,รพ.สต.บ้านพันลาน,15.83389579,100.255394,3,
60,7046,0,รพ.สต.บ้านพุขมิ้น,15.37092581,100.5401373,3,
60,14030,0,รพ.สต.บ้านพุมะค่า,15.46672328,100.4682114,3,
60,6899,0,รพ.สต.บ้านมะเกลือ,15.79228191,100.0872265,3,
60,6963,0,รพ.สต.บ้านมาบมะขาม,15.99186762,100.0189383,3,
60,7034,1,รพ.สต.บ้านมาบแก,15.66306084,99.78495598,3,
60,7018,2,รพ.สต.บ้านยางขาว,15.51584583,100.0928253,3,
60,6911,0,รพ.สต.บ้านยางตาล,15.5693075,100.0914024,3,
60,6924,0,รพ.สต.บ้านลาด,15.84203949,100.2094746,3,
60,6983,0,รพ.สต.บ้านลาดทิพรส,15.17213379,100.5048609,3,
60,7028,0,รพ.สต.บ้านลาดยาว ตำบลลาดยาว,15.74409149,99.78274744,3,
60,7063,0,รพ.สต.บ้านลานหมาไน,15.6735069,99.43097314,3,
60,7045,0,รพ.สต.บ้านลำพยนต์,15.30620731,100.5954179,3,
60,6945,0,รพ.สต.บ้านวังข่อย,15.76780774,100.6058005,3,
60,7010,0,รพ.สต.บ้านวังข่อย,15.63682725,100.7814957,3,
60,7002,0,รพ.สต.บ้านวังคาง,15.53392365,100.6154645,3,
60,7056,0,รพ.สต.บ้านวังซ่าน,15.8664206,99.62361663,3,
60,6990,0,รพ.สต.บ้านวังรอ,15.64096543,100.3701094,3,
60,6935,0,รพ.สต.บ้านวังแรต,15.9572487,100.6194312,3,
60,6944,0,รพ.สต.บ้านวังใหญ่,15.80605612,100.678314,3,
60,6995,0,รพ.สต.บ้านวังใหญ่,15.79163414,100.4278278,3,
60,6897,0,รพ.สต.บ้านวัดไทร,15.74145506,100.0950341,3,
60,6906,0,รพ.สต.บ้านศรีอุทุมพร,15.72176656,99.96278136,3,
60,6915,0,รพ.สต.บ้านศาลาแดง,15.58667009,99.9831338,3,
60,7042,0,รพ.สต.บ้านศาลเจ้าไก่ต่อ,15.78825788,99.68763015,3,
60,6941,0,รพ.สต.บ้านสระงาม,15.85637531,100.4155594,3,
60,7027,0,รพ.สต.บ้านสระทะเล,15.48891659,100.1450197,3,
60,7025,0,รพ.สต.บ้านสระบัว,15.51057864,100.2551942,3,
60,7030,0,รพ.สต.บ้านสะเดาซ้าย,15.74813407,99.71661694,3,
60,6904,0,รพ.สต.บ้านสันติธรรม,15.70814562,100.0298043,3,
60,6926,0,รพ.สต.บ้านสันติสุข,15.88203069,100.3926748,3,
60,6910,0,รพ.สต.บ้านสันพิง,15.71635116,100.1483524,3,
60,6925,0,รพ.สต.บ้านสันเนิน,15.91922395,100.1862745,3,
60,6988,0,รพ.สต.บ้านสายลำโพงเหนือ,15.77416534,100.4593116,3,
60,6989,0,รพ.สต.บ้านสายลำโพงใต้,15.75319459,100.4462707,3,
60,6947,0,รพ.สต.บ้านส้มเสี้ยว,15.9275783,99.9638772,3,
60,6975,0,รพ.สต.บ้านหนองกระทุ่ม,15.17061162,100.4609424,3,
60,6908,0,รพ.สต.บ้านหนองกระโดน,15.79358735,99.97857072,3,
60,7024,0,รพ.สต.บ้านหนองกลอย,15.60166536,100.2514563,3,
60,7000,0,รพ.สต.บ้านหนองขว้าว,15.48164026,100.5298162,3,
60,6923,0,รพ.สต.บ้านหนองขอน,15.9385403,100.2218125,3,
60,6950,0,รพ.สต.บ้านหนองขี้วัว,15.85979205,99.91848037,3,
60,7061,0,รพ.สต.บ้านหนองจิกทรายมูล,15.66566893,99.65356419,3,
60,6971,0,รพ.สต.บ้านหนองจิกรี,15.21344568,100.3678697,3,
60,7033,0,รพ.สต.บ้านหนองจิกรี,15.72152573,99.79113496,3,
60,6943,0,รพ.สต.บ้านหนองดู่,15.92394327,100.6607723,3,
60,6907,0,รพ.สต.บ้านหนองตะคลอง,15.80532424,99.95950616,3,
60,7036,0,รพ.สต.บ้านหนองนมวัว,15.7837982,99.87669203,3,
60,7039,0,รพ.สต.บ้านหนองบอนใต้,15.87680906,99.70703244,3,
60,6909,0,รพ.สต.บ้านหนองปลิง,15.65102553,100.1571608,3,
60,7038,0,รพ.สต.บ้านหนองยาง,15.84402336,99.81090995,3,
60,7035,0,รพ.สต.บ้านหนองยาว,15.74303111,99.89226043,3,
60,6958,0,รพ.สต.บ้านหนองละมาน,16.07048127,99.9882337,3,
60,7048,0,รพ.สต.บ้านหนองสร้อยทอง,15.33049081,100.4017347,3,
60,7041,0,รพ.สต.บ้านหนองสังข์,15.87600021,99.89275259,3,
60,7014,0,รพ.สต.บ้านหนองหญ้าขาว,15.73209246,100.8032488,3,
60,6984,0,รพ.สต.บ้านหนองหญ้ารังกา,15.14954861,100.4232895,3,
60,6999,0,รพ.สต.บ้านหนองหลวง,15.52965156,100.4705501,3,
60,6965,0,รพ.สต.บ้านหนองเต่าใต้,15.89184409,100.1536846,3,
60,14031,0,รพ.สต.บ้านหนองเสลา,15.29809937,100.4471344,3,
60,6895,0,รพ.สต.บ้านหนองแก่ง,15.66017875,100.1141214,3,
60,6968,0,รพ.สต.บ้านหนองแพงพวย,15.92962277,100.1156509,3,
60,7015,0,รพ.สต.บ้านหนองแหน  ตำบลเนินมะกอก,15.42842609,100.2231337,3,
60,6981,0,รพ.สต.บ้านหนองแอก,15.19128943,100.327363,3,
60,15133,0,รพ.สต.บ้านหนองโก  หนองกระเจา,15.91081944,100.4270983,3,
60,7044,0,รพ.สต.บ้านหนองโขมง   ตำบลสระแก้ว,15.7676348,99.79771793,3,
60,6980,0,รพ.สต.บ้านหนองโพเหนือ,15.38385674,100.2539349,3,
60,7052,0,รพ.สต.บ้านหนองใหญ่,15.25902949,100.4246092,3,
60,6933,0,รพ.สต.บ้านหนองไผ่,15.83750837,100.6880236,3,
60,7003,0,รพ.สต.บ้านหนองไผ่,15.53527807,100.6531155,3,
60,7032,0,รพ.สต.บ้านหนองไผ่,15.66799873,99.81860161,3,
60,7058,0,รพ.สต.บ้านหนองไผ่,15.8958563,99.50928545,3,
60,15134,0,รพ.สต.บ้านหนองไม้  แม่เล่ย์,15.82485757,99.39492926,3,
60,7040,0,รพ.สต.บ้านหนองไร่,15.80875045,99.82205629,3,
60,6903,0,รพ.สต.บ้านหัวคลัก,15.63020109,100.2629018,3,
60,6969,0,รพ.สต.บ้านหัวดง,15.88633811,100.0510706,3,
60,6986,0,รพ.สต.บ้านหัวถนนใต้,15.59569017,100.4475743,3,
60,6977,2,รพ.สต.บ้านหัวหวาย,15.33729129,100.3121281,3,
60,7019,0,รพ.สต.บ้านหาดสะแก,15.54166297,100.1139759,3,
60,6918,0,รพ.สต.บ้านหาดสูง,15.49991388,99.99787142,3,
60,6949,2,รพ.สต.บ้านหูกวาง,15.89522655,100.0022343,3,
60,6979,0,รพ.สต.บ้านห้วยดุก,15.43268187,100.2611822,3,
60,6939,0,รพ.สต.บ้านห้วยถั่วใต้,15.85049748,100.4620372,3,
60,7023,0,รพ.สต.บ้านห้วยบง,15.53412233,100.3865768,3,
60,6937,0,รพ.สต.บ้านห้วยร่วม,15.92783795,100.5223864,3,
60,6991,0,รพ.สต.บ้านห้วยลึก,15.6044675,100.3466251,3,
60,14459,0,รพ.สต.บ้านห้วยวารีใต้,15.82278929,100.5010897,3,
60,6921,0,รพ.สต.บ้านเกยไชยเหนือ,15.87726312,100.2626145,3,
60,6890,0,รพ.สต.บ้านเกรียงไกร,15.73390497,100.1929736,3,
60,6891,0,รพ.สต.บ้านเกรียงไกรใต้,15.72400441,100.163962,3,
60,6893,0,รพ.สต.บ้านเกาะหงษ์,15.641434,100.0879703,3,
60,7031,0,รพ.สต.บ้านเกาะเปา,15.67372228,99.88097932,3,
